t,tau,S_star,S_star_raw,K_minus_S_star,dS
0.20656249999999998,0.7934375,81.90206232841048,81.875,18.09793767158952,0.125
0.20687500000000003,0.793125,81.90447378707998,81.875,18.09552621292002,0.125
0.20718749999999997,0.7928125,81.90694677560306,81.875,18.09305322439694,0.125
0.20750000000000002,0.7925,81.90948420959789,81.875,18.090515790402108,0.125
0.20781249999999996,0.7921875,81.91208932517381,81.875,18.08791067482619,0.125
0.208125,0.791875,81.91476558682592,81.875,18.085234413174078,0.125
0.20843749999999994,0.7915625000000001,81.91751694717905,81.875,18.082483052820947,0.125
0.20875,0.79125,81.92034759231497,81.875,18.079652407685032,0.125
0.20906249999999993,0.7909375000000001,81.92326252021924,81.875,18.07673747978076,0.125
0.20937499999999998,0.790625,81.92626687708933,81.875,18.073733122910667,0.125
0.20968750000000003,0.7903125,81.9293672944519,81.875,18.070632705548107,0.125
0.20999999999999996,0.79,81.93257019556624,81.875,18.067429804433758,0.125
0.2103125,0.7896875,81.93588499012563,81.875,18.06411500987437,0.125
0.21062499999999995,0.789375,81.93931975826548,81.875,18.060680241734516,0.125
0.2109375,0.7890625,81.94288912303205,81.875,18.057110876967954,0.125
0.21124999999999994,0.7887500000000001,81.94660313526474,81.875,18.053396864735262,0.125
0.2115625,0.7884375,81.95048735400064,81.875,18.049512645999357,0.125
0.21187500000000004,0.788125,81.95455358405154,81.875,18.04544641594846,0.125
0.21218749999999997,0.7878125,81.95885341831186,81.875,18.04114658168814,0.125
0.21250000000000002,0.7875,81.96339852167804,81.875,18.036601478321955,0.125
0.21281249999999996,0.7871875,81.96831315810265,81.875,18.031686841897354,0.125
0.213125,0.786875,81.97360734520011,81.875,18.026392654799892,0.125
0.21343749999999995,0.7865625,81.97966961171842,81.875,18.02033038828158,0.125
0.21375,0.78625,81.98667364203631,81.875,18.01332635796369,0.125
0.21406249999999993,0.7859375000000001,81.9539233325967,82.0,18.046076667403298,0.125
0.21437499999999998,0.785625,81.95493515755048,82.0,18.04506484244952,0.125
0.21468750000000003,0.7853125,81.95596252148476,82.0,18.044037478515236,0.125
0.21499999999999997,0.785,81.95700578573722,82.0,18.042994214262777,0.125
0.21531250000000002,0.7846875,81.95806532318782,82.0,18.041934676812176,0.125
0.21562499999999996,0.784375,81.9591415187066,82.0,18.040858481293398,0.125
0.2159375,0.7840625,81.96023476967827,82.0,18.039765230321734,0.125
0.21624999999999994,0.7837500000000001,81.96134548654825,82.0,18.038654513451746,0.125
0.2165625,0.7834375,81.96247409336112,82.0,18.037525906638876,0.125
0.21687499999999993,0.7831250000000001,81.96362102839429,82.0,18.036378971605714,0.125
0.21718749999999998,0.7828125,81.9647867447721,82.0,18.0352132552279,0.125
0.21750000000000003,0.7825,81.96597171111839,82.0,18.034028288881615,0.125
0.21781249999999996,0.7821875,81.96717641232888,82.0,18.032823587671118,0.125
0.218125,0.781875,81.96840135024097,82.0,18.031598649759033,0.125
0.21843749999999995,0.7815625,81.96964704451204,82.0,18.030352955487956,0.125
0.21875,0.78125,81.97091403342071,82.0,18.029085966579288,0.125
0.21906249999999994,0.7809375000000001,81.97220287479394,82.0,18.027797125206064,0.125
0.219375,0.780625,81.97351414696749,82.0,18.02648585303251,0.125
0.21968750000000004,0.7803125,81.97484844982156,82.0,18.025151550178435,0.125
0.21999999999999997,0.78,81.97620640585983,82.0,18.023793594140173,0.125
0.22031250000000002,0.7796875,81.97758866142742,82.0,18.02241133857258,0.125
0.22062499999999996,0.779375,81.9789958879208,82.0,18.021004112079197,0.125
0.2209375,0.7790625,81.98042878319025,82.0,18.01957121680975,0.125
0.22124999999999995,0.77875,81.98188807295831,82.0,18.018111927041687,0.125
0.2215625,0.7784375,81.98337451240766,82.0,18.016625487592336,0.125
0.22187499999999993,0.7781250000000001,81.98488888786474,82.0,18.01511111213526,0.125
0.22218749999999998,0.7778125,81.98643201862467,82.0,18.01356798137533,0.125
0.22250000000000003,0.7775,81.98800475892745,82.0,18.011995241072555,0.125
0.22281249999999997,0.7771875,81.98960800012293,82.0,18.010391999877072,0.125
0.22312500000000002,0.776875,81.9912426729739,82.0,18.008757327026103,0.125
0.22343749999999996,0.7765625,81.99290975026749,82.0,18.007090249732514,0.125
0.22375,0.77625,81.99461024950281,82.0,18.005389750497187,0.125
0.22406249999999994,0.7759375000000001,81.99634523610045,82.0,18.003654763899547,0.125
0.224375,0.775625,81.99811582654007,82.0,18.001884173459928,0.125
0.22468749999999993,0.7753125000000001,81.99992319240835,82.0,18.000076807591654,0.125
0.22499999999999998,0.775,82.00176856402506,82.0,17.998231435974944,0.125
0.22531250000000003,0.7746875,82.00365323570153,82.0,17.996346764298465,0.125
0.22562499999999996,0.774375,82.0055785698033,82.0,17.994421430196695,0.125
0.2259375,0.7740625,82.00754600401302,82.0,17.992453995986978,0.125
0.22624999999999995,0.77375,82.0095570553564,82.0,17.990442944643604,0.125
0.2265625,0.7734375,82.01161333106872,82.0,17.988386668931284,0.125
0.22687499999999994,0.7731250000000001,82.01371653131204,82.0,17.986283468687958,0.125
0.2271875,0.7728125,82.01586846688907,82.0,17.984131533110926,0.125
0.22750000000000004,0.7725,82.01807105736522,82.0,17.98192894263478,0.125
0.22781249999999997,0.7721875,82.02032636263074,82.0,17.97967363736926,0.125
0.22812500000000002,0.771875,82.02263656822882,82.0,17.97736343177118,0.125
0.22843749999999996,0.7715625,82.02500404645097,82.0,17.974995953549026,0.125
0.22875,0.77125,82.02743130865173,82.0,17.972568691348272,0.125
0.22906249999999995,0.7709375,82.02992113201265,82.0,17.970078867987354,0.125
0.229375,0.770625,82.03247642942345,82.0,17.967523570576546,0.125
0.22968749999999993,0.7703125000000001,82.03510052648406,82.0,17.964899473515942,0.125
0.22999999999999998,0.77,82.03779682869649,82.0,17.962203171303514,0.125
0.23031250000000003,0.7696875,82.04056944970178,82.0,17.959430550298222,0.125
0.23062499999999997,0.769375,82.04342238137633,82.0,17.95657761862367,0.125
0.23093750000000002,0.7690625,82.04636095988626,82.0,17.953639040113742,0.125
0.23124999999999996,0.76875,82.04938980929477,82.0,17.950610190705234,0.125
0.2315625,0.7684375,82.05251634740377,82.0,17.947483652596233,0.125
0.23187499999999994,0.7681250000000001,82.05574566485693,82.0,17.94425433514307,0.125
0.2321875,0.7678125,82.05908911222843,82.0,17.940910887771565,0.125
0.23249999999999993,0.7675000000000001,82.06255137318226,82.0,17.93744862681774,0.125
0.23281249999999998,0.7671875,82.06615206940647,82.0,17.93384793059353,0.125
0.23312500000000003,0.766875,82.06989238820591,82.0,17.930107611794085,0.125
0.23343749999999996,0.7665625,82.07381130868714,82.0,17.92618869131286,0.125
0.23375,0.76625,82.07789645462705,82.0,17.92210354537295,0.125
0.23406249999999995,0.7659375,82.08223749907998,82.0,17.91776250092002,0.125
0.234375,0.765625,82.08677510922199,82.0,17.91322489077801,0.125
0.23468749999999994,0.7653125000000001,82.09175172973396,82.0,17.908248270266043,0.125
0.235,0.765,82.09693900396746,82.0,17.903060996032536,0.125
0.23531250000000004,0.7646875,82.1031638854572,82.0,17.896836114542793,0.125
0.23562499999999997,0.764375,82.10946955890475,82.0,17.89053044109525,0.125
0.23593750000000002,0.7640625,82.07871230368194,82.125,17.92128769631806,0.125
0.23624999999999996,0.76375,82.07975019094935,82.125,17.920249809050645,0.125
0.2365625,0.7634375,82.0808044451846,82.125,17.919195554815403,0.125
0.23687499999999995,0.763125,82.08187545712809,82.125,17.918124542871908,0.125
0.2371875,0.7628125,82.08296363029869,82.125,17.917036369701307,0.125
0.23749999999999993,0.7625000000000001,82.08406938157228,82.125,17.915930618427723,0.125
0.23781249999999998,0.7621875,82.08519314171681,82.125,17.914806858283185,0.125
0.23812500000000003,0.761875,82.08633535605283,82.125,17.913664643947172,0.125
0.23843749999999997,0.7615625,82.08749648507012,82.125,17.91250351492988,0.125
0.23875000000000002,0.76125,82.08867700512371,82.125,17.911322994876286,0.125
0.23906249999999996,0.7609375,82.08987740916653,82.125,17.910122590833467,0.125
0.239375,0.760625,82.09109820750533,82.125,17.908901792494675,0.125
0.23968749999999994,0.7603125000000001,82.09233992864043,82.125,17.907660071359572,0.125
0.24,0.76,82.09360312011185,82.125,17.90639687988815,0.125
0.24031249999999993,0.7596875000000001,82.0948883494391,82.125,17.905111650560897,0.125
0.24062499999999998,0.759375,82.09619620510556,82.125,17.903803794894444,0.125
0.24093750000000003,0.7590625,82.0975272975991,82.125,17.9024727024009,0.125
0.24124999999999996,0.75875,82.09888226053903,82.125,17.90111773946097,0.125
0.2415625,0.7584375,82.10026175187818,82.125,17.89973824812182,0.125
0.24187499999999995,0.758125,82.10166645517913,82.125,17.898333544820872,0.125
0.2421875,0.7578125,82.10309708098984,82.125,17.89690291901016,0.125
0.24249999999999994,0.7575000000000001,82.1045543683328,82.125,17.8954456316672,0.125
0.2428125,0.7571875,82.10603908627509,82.125,17.89396091372491,0.125
0.24312500000000004,0.756875,82.10755203565849,82.125,17.892447964341514,0.125
0.24343749999999997,0.7565625,82.10909405094729,82.125,17.89090594905271,0.125
0.24375000000000002,0.75625,82.11066600221316,82.125,17.889333997786835,0.125
0.24406249999999996,0.7559375,82.11226879733182,82.125,17.887731202668178,0.125
0.244375,0.755625,82.11390338430465,82.125,17.88609661569535,0.125
0.24468749999999995,0.7553125,82.11557075388251,82.125,17.88442924611749,0.125
0.245,0.755,82.11727194228608,82.125,17.88272805771392,0.125
0.24531249999999993,0.7546875000000001,82.1190080343978,82.125,17.880991965602206,0.125
0.24562499999999998,0.754375,82.12078016695851,82.125,17.87921983304149,0.125
0.24593750000000003,0.7540625,82.12258953253975,82.125,17.87741046746025,0.125
0.24624999999999997,0.75375,82.1244373832755,82.125,17.875562616724494,0.125
0.24656250000000002,0.7534375,82.12632503596224,82.125,17.87367496403776,0.125
0.24687499999999996,0.753125,82.12825387630342,82.125,17.87174612369658,0.125
0.2471875,0.7528125,82.13022536580827,82.125,17.869774634191728,0.125
0.24749999999999994,0.7525000000000001,82.13224104626967,82.125,17.86775895373033,0.125
0.2478125,0.7521875,82.13430254976291,82.125,17.865697450237093,0.125
0.24812499999999993,0.7518750000000001,82.13641160244934,82.125,17.863588397550657,0.125
0.24843749999999998,0.7515625,82.13857004028957,82.125,17.861429959710435,0.125
0.24875000000000003,0.75125,82.1407798097935,82.125,17.8592201902065,0.125
0.24906249999999996,0.7509375,82.14304299501964,82.125,17.85695700498036,0.125
0.249375,0.750625,82.14536180905816,82.125,17.85463819094184,0.125
0.24968749999999995,0.7503125,82.14773864479669,82.125,17.85226135520331,0.125
0.25,0.75,82.15017604171071,82.125,17.849823958289292,0.125
0.25031249999999994,0.7496875000000001,82.15267678877706,82.125,17.847323211222943,0.125
0.250625,0.749375,82.15524382877457,82.125,17.844756171225427,0.125
0.25093750000000004,0.7490625,82.15788047941729,82.125,17.842119520582713,0.125
0.25125,0.74875,82.16059018289604,82.125,17.839409817103956,0.125
0.2515625,0.7484375,82.16337700175558,82.125,17.836622998244422,0.125
0.25187499999999996,0.748125,82.16624498725481,82.125,17.833755012745186,0.125
0.2521875,0.7478125,82.16919932811768,82.125,17.830800671882315,0.125
0.25249999999999995,0.7475,82.17224477613851,82.125,17.827755223861487,0.125
0.2528125,0.7471875,82.17538838020346,82.125,17.824611619796542,0.125
0.25312499999999993,0.7468750000000001,82.17863555323726,82.125,17.821364446762743,0.125
0.2534375,0.7465625,82.18199674802888,82.125,17.81800325197112,0.125
0.25375000000000003,0.74625,82.18547751110198,82.125,17.81452248889802,0.125
0.25406249999999997,0.7459375,82.18909524612843,82.125,17.81090475387157,0.125
0.254375,0.745625,82.19285350630668,82.125,17.807146493693324,0.125
0.25468749999999996,0.7453125,82.19678557330224,82.125,17.803214426697764,0.125
0.255,0.745,82.20088571370219,82.125,17.799114286297808,0.125
0.25531249999999994,0.7446875000000001,82.2052280300347,82.125,17.794771969965296,0.125
0.255625,0.744375,82.20977262596504,82.125,17.790227374034956,0.125
0.25593750000000004,0.7440625,82.21471482119138,82.125,17.78528517880862,0.125
0.25625,0.74375,82.21988759460798,82.125,17.780112405392018,0.125
0.2565625,0.7434375,82.22594045964755,82.125,17.774059540352454,0.125
0.25687499999999996,0.743125,82.23213563212227,82.125,17.767864367877735,0.125
0.2571875,0.7428125,82.24266574640355,82.125,17.757334253596454,0.125
0.25749999999999995,0.7425,82.20447147272183,82.25,17.795528527278165,0.125
0.2578125,0.7421875,82.20555168688836,82.25,17.794448313111644,0.125
0.25812499999999994,0.7418750000000001,82.20664952140423,82.25,17.79335047859577,0.125
0.2584375,0.7415625,82.20776541157348,82.25,17.792234588426524,0.125
0.25875000000000004,0.74125,82.20889980747415,82.25,17.791100192525846,0.125
0.2590625,0.7409375,82.21005317457971,82.25,17.789946825420287,0.125
0.259375,0.740625,82.21122599449673,82.25,17.78877400550327,0.125
0.25968749999999996,0.7403125,82.2124187656635,82.25,17.7875812343365,0.125
0.26,0.74,82.21363200415661,82.25,17.786367995843392,0.125
0.26031249999999995,0.7396875,82.21486624451542,82.25,17.78513375548458,0.125
0.260625,0.739375,82.21612204061576,82.25,17.78387795938424,0.125
0.26093749999999993,0.7390625000000001,82.21739996661424,82.25,17.782600033385762,0.125
0.26125,0.73875,82.21870061793362,82.25,17.78129938206638,0.125
0.26156250000000003,0.7384375,82.22002461234229,82.25,17.779975387657714,0.125
0.26187499999999997,0.738125,82.22137259106806,82.25,17.77862740893194,0.125
0.2621875,0.7378125,82.22274522001895,82.25,17.77725477998105,0.125
0.26249999999999996,0.7375,82.2241431910754,82.25,17.7758568089246,0.125
0.2628125,0.7371875,82.22556722346975,82.25,17.774432776530247,0.125
0.26312499999999994,0.7368750000000001,82.22701806528622,82.25,17.772981934713783,0.125
0.2634375,0.7365625,82.22849649505153,82.25,17.77150350494847,0.125
0.26375000000000004,0.73625,82.23000332344644,82.25,17.76999667655356,0.125
0.2640625,0.7359375,82.2315393951839,82.25,17.7684606048161,0.125
0.264375,0.735625,82.23310559098844,82.25,17.766894409011556,0.125
0.26468749999999996,0.7353125,82.23470282978425,82.25,17.765297170215746,0.125
0.265,0.735,82.23633207103622,82.25,17.763667928963784,0.125
0.26531249999999995,0.7346875,82.23799431733028,82.25,17.762005682669724,0.125
0.265625,0.734375,82.23969061713473,82.25,17.760309382865273,0.125
0.26593749999999994,0.7340625000000001,82.24142206787833,82.25,17.758577932121668,0.125
0.26625,0.73375,82.24318981927621,82.25,17.75681018072379,0.125
0.26656250000000004,0.7334375,82.24499507702002,82.25,17.75500492297998,0.125
0.266875,0.733125,82.24683910681375,82.25,17.753160893186248,0.125
0.2671875,0.7328125,82.24872323885751,82.25,17.751276761142492,0.125
0.26749999999999996,0.7325,82.25064887286939,82.25,17.74935112713061,0.125
0.2678125,0.7321875,82.25261748350347,82.25,17.74738251649653,0.125
0.26812499999999995,0.731875,82.25463062680127,82.25,17.745369373198727,0.125
0.2684375,0.7315625,82.25668994677484,82.25,17.74331005322516,0.125
0.26874999999999993,0.7312500000000001,82.2587971838515,82.25,17.7412028161485,0.125
0.2690625,0.7309375,82.26095418296076,82.25,17.73904581703924,0.125
0.26937500000000003,0.730625,82.26316290499379,82.25,17.73683709500621,0.125
0.26968749999999997,0.7303125,82.2654254365504,82.25,17.7345745634496,0.125
0.27,0.73,82.26774400633657,82.25,17.73225599366343,0.125
0.27031249999999996,0.7296875,82.27012099638078,82.25,17.729879003619217,0.125
0.270625,0.729375,82.27255896701912,82.25,17.727441032980877,0.125
0.27093749999999994,0.7290625000000001,82.27506066830678,82.25,17.72493933169322,0.125
0.27125,0.72875,82.27762908090521,82.25,17.722370919094786,0.125
0.27156250000000004,0.7284375,82.28026742345526,82.25,17.719732576544743,0.125
0.271875,0.728125,82.282979224784,82.25,17.717020775216,0.125
0.2721875,0.7278125,82.28576831547262,82.25,17.714231684527377,0.125
0.27249999999999996,0.7275,82.28863896492763,82.25,17.711361035072372,0.125
0.2728125,0.7271875,82.29159582666172,82.25,17.70840417333828,0.125
0.27312499999999995,0.726875,82.29464421541493,82.25,17.705355784585066,0.125
0.2734375,0.7265625,82.29778993011494,82.25,17.702210069885055,0.125
0.27374999999999994,0.7262500000000001,82.30103984319308,82.25,17.69896015680692,0.125
0.2740625,0.7259375,82.30440141552421,82.25,17.69559858447579,0.125
0.27437500000000004,0.725625,82.30788400042701,82.25,17.69211599957299,0.125
0.2746875,0.7253125,82.31149760362325,82.25,17.688502396376748,0.125
0.275,0.725,82.31525586037024,82.25,17.684744139629757,0.125
0.27531249999999996,0.7246875,82.3191729904089,82.25,17.6808270095911,0.125
0.275625,0.724375,82.32327076422503,82.25,17.67672923577497,0.125
0.27593749999999995,0.7240625,82.32757134589453,82.25,17.672428654105474,0.125
0.27625,0.72375,82.33211387191297,82.25,17.667886128087034,0.125
0.27656249999999993,0.7234375000000001,82.33693943013319,82.25,17.663060569866815,0.125
0.276875,0.723125,82.34213043296174,82.25,17.65786956703826,0.125
0.27718750000000003,0.7228125,82.34779676547332,82.25,17.65220323452668,0.125
0.27749999999999997,0.7225,82.35416228687305,82.25,17.64583771312695,0.125
0.2778125,0.7221875,82.3619250788497,82.25,17.638074921150306,0.125
0.27812499999999996,0.721875,82.32902714011855,82.375,17.670972859881445,0.125
0.2784375,0.7215625,82.33013108378218,82.375,17.669868916217823,0.125
0.27874999999999994,0.7212500000000001,82.33125348175523,82.375,17.668746518244774,0.125
0.2790625,0.7209375,82.33239480111507,82.375,17.667605198884928,0.125
0.27937500000000004,0.720625,82.33355552513628,82.375,17.666444474863724,0.125
0.2796875,0.7203125,82.33473615406142,82.375,17.665263845938583,0.125
0.28,0.72,82.33593720585179,82.375,17.664062794148208,0.125
0.28031249999999996,0.7196875,82.33715921705608,82.375,17.662840782943917,0.125
0.280625,0.719375,82.33840274366251,82.375,17.661597256337487,0.125
0.28093749999999995,0.7190625,82.33966836204281,82.375,17.660331637957185,0.125
0.28125,0.71875,82.34095666996558,82.375,17.65904333003442,0.125
0.28156249999999994,0.7184375000000001,82.34226828763373,82.375,17.65773171236627,0.125
0.281875,0.718125,82.34360385882785,82.375,17.656396141172152,0.125
0.28218750000000004,0.7178125,82.34496405210871,82.375,17.655035947891292,0.125
0.2825,0.7175,82.34634956211379,82.375,17.653650437886213,0.125
0.2828125,0.7171875,82.3477611109254,82.375,17.652238889074596,0.125
0.28312499999999996,0.716875,82.3491994495592,82.375,17.650800550440806,0.125
0.2834375,0.7165625,82.35066535954493,82.375,17.649334640455066,0.125
0.28374999999999995,0.71625,82.35215965463416,82.375,17.647840345365836,0.125
0.2840625,0.7159375,82.35368318262084,82.375,17.64631681737916,0.125
0.28437499999999993,0.7156250000000001,82.35523682736967,82.375,17.644763172630334,0.125
0.2846875,0.7153125,82.35682151088639,82.375,17.64317848911361,0.125
0.28500000000000003,0.715,82.35843819570124,82.375,17.64156180429876,0.125
0.28531249999999997,0.7146875,82.36008788733147,82.375,17.639912112668526,0.125
0.285625,0.714375,82.36177163707511,82.375,17.63822836292489,0.125
0.28593749999999996,0.7140625,82.36349054492182,82.375,17.636509455078183,0.125
0.28625,0.71375,82.36524576291872,82.375,17.63475423708128,0.125
0.28656249999999994,0.7134375000000001,82.36703849859656,82.375,17.632961501403443,0.125
0.286875,0.713125,82.36887001913038,82.375,17.631129980869616,0.125
0.28718750000000004,0.7128125,82.37074165533579,82.375,17.62925834466421,0.125
0.2875,0.7125,82.37265480700444,82.375,17.627345192995563,0.125
0.2878125,0.7121875,82.37461094740846,82.375,17.625389052591544,0.125
0.28812499999999996,0.711875,82.37661163053235,82.375,17.623388369467648,0.125
0.2884375,0.7115625,82.37865849577787,82.375,17.62134150422213,0.125
0.28874999999999995,0.71125,82.38075327842806,82.375,17.61924672157194,0.125
0.2890625,0.7109375,82.3828978136007,82.375,17.617102186399293,0.125
0.28937499999999994,0.7106250000000001,82.38509405268977,82.375,17.614905947310234,0.125
0.2896875,0.7103125,82.38734406400796,82.375,17.612655935992038,0.125
0.29000000000000004,0.71,82.38965006101377,82.375,17.610349938986232,0.125
0.2903125,0.7096875,82.39201439319608,82.375,17.607985606803922,0.125
0.290625,0.709375,82.39443959890735,82.375,17.605560401092646,0.125
0.29093749999999996,0.7090625,82.39692837060961,82.375,17.603071629390385,0.125
0.29125,0.70875,82.39948366139414,82.375,17.600516338605857,0.125
0.29156249999999995,0.7084375,82.40210858594372,82.375,17.597891414056278,0.125
0.291875,0.708125,82.4048066472798,82.375,17.5951933527202,0.125
0.29218749999999993,0.7078125000000001,82.40758148321586,82.375,17.592418516784136,0.125
0.2925,0.7075,82.41043736494818,82.375,17.58956263505182,0.125
0.29281250000000003,0.7071875,82.41337856734737,82.375,17.586621432652635,0.125
0.29312499999999997,0.706875,82.41641051493048,82.375,17.583589485069524,0.125
0.2934375,0.7065625,82.41953821931129,82.375,17.580461780688708,0.125
0.29374999999999996,0.70625,82.42276899268845,82.375,17.577231007311553,0.125
0.2940625,0.7059375,82.4261085618764,82.375,17.573891438123596,0.125
0.29437499999999994,0.7056250000000001,82.42956766001456,82.375,17.570432339985445,0.125
0.2946875,0.7053125,82.43315224696711,82.375,17.56684775303289,0.125
0.29500000000000004,0.705,82.43687997390165,82.375,17.563120026098346,0.125
0.2953125,0.7046875,82.44075503754269,82.375,17.559244962457313,0.125
0.295625,0.704375,82.44481074468153,82.375,17.555189255318467,0.125
0.29593749999999996,0.7040625,82.4490426496623,82.375,17.550957350337697,0.125
0.29625,0.70375,82.4535239527381,82.375,17.546476047261905,0.125
0.29656249999999995,0.7034375,82.45821813411311,82.375,17.54178186588689,0.125
0.296875,0.703125,82.46331584492063,82.375,17.53668415507937,0.125
0.29718749999999994,0.7028125000000001,82.46866134650277,82.375,17.53133865349723,0.125
0.2975,0.7025,82.47488128398946,82.375,17.52511871601054,0.125
0.29781250000000004,0.7021875,82.48128848082442,82.375,17.518711519175582,0.125
0.298125,0.701875,82.49178801469354,82.375,17.50821198530646,0.125
0.2984375,0.7015625,82.45446701979273,82.5,17.54553298020727,0.125
0.29874999999999996,0.70125,82.45561022705245,82.5,17.544389772947554,0.125
0.2990625,0.7009375,82.45677315024908,82.5,17.543226849750923,0.125
0.29937499999999995,0.700625,82.45795630430068,82.5,17.54204369569932,0.125
0.2996875,0.7003125,82.45916022258093,82.5,17.540839777419066,0.125
0.29999999999999993,0.7000000000000001,82.46038545779916,82.5,17.539614542200837,0.125
0.3003125,0.6996875,82.46163258289562,82.5,17.538367417104382,0.125
0.30062500000000003,0.699375,82.46290219206105,82.5,17.53709780793895,0.125
0.30093749999999997,0.6990625,82.46419490176237,82.5,17.53580509823763,0.125
0.30125,0.69875,82.46551135183608,82.5,17.534488648163915,0.125
0.30156249999999996,0.6984375,82.4668522067219,82.5,17.533147793278104,0.125
0.301875,0.698125,82.46821815667681,82.5,17.531781843323188,0.125
0.30218749999999994,0.6978125000000001,82.4696099191586,82.5,17.5303900808414,0.125
0.3025,0.6975,82.47102824026501,82.5,17.528971759734986,0.125
0.30281250000000004,0.6971875,82.47247389627402,82.5,17.527526103725975,0.125
0.303125,0.696875,82.47394769531431,82.5,17.52605230468569,0.125
0.3034375,0.6965625,82.47545047915769,82.5,17.524549520842314,0.125
0.30374999999999996,0.69625,82.47698312512864,82.5,17.52301687487136,0.125
0.3040625,0.6959375,82.47854654820246,82.5,17.52145345179754,0.125
0.30437499999999995,0.695625,82.48014170321302,82.5,17.51985829678698,0.125
0.3046875,0.6953125,82.48176958732759,82.5,17.51823041267241,0.125
0.30499999999999994,0.6950000000000001,82.48343124262524,82.5,17.516568757374756,0.125
0.3053125,0.6946875,82.48512775903518,82.5,17.51487224096482,0.125
0.30562500000000004,0.694375,82.4868602773571,82.5,17.513139722642904,0.125
0.3059375,0.6940625,82.48862999283291,82.5,17.511370007167088,0.125
0.30625,0.69375,82.49043815863912,82.5,17.509561841360878,0.125
0.30656249999999996,0.6934375,82.49228609039548,82.5,17.50771390960452,0.125
0.306875,0.693125,82.49417517010569,82.5,17.50582482989431,0.125
0.30718749999999995,0.6928125,82.49610685204648,82.5,17.50389314795352,0.125
0.3075,0.6925,82.49808266706812,82.5,17.501917332931882,0.125
0.30781249999999993,0.6921875000000001,82.50010423070155,82.5,17.499895769298448,0.125
0.308125,0.691875,82.50217324725621,82.5,17.49782675274379,0.125
0.30843750000000003,0.6915625,82.50429152195068,82.5,17.495708478049323,0.125
0.30874999999999997,0.69125,82.50646096322227,82.5,17.493539036777733,0.125
0.3090625,0.6909375,82.50868360259926,82.5,17.491316397400738,0.125
0.30937499999999996,0.690625,82.5109615912596,82.5,17.4890384087404,0.125
0.3096875,0.6903125,82.51329723565141,82.5,17.486702764348593,0.125
0.30999999999999994,0.6900000000000001,82.51569297860676,82.5,17.484307021393235,0.125
0.3103125,0.6896875,82.51815146865765,82.5,17.48184853134235,0.125
0.31062500000000004,0.689375,82.52067550209834,82.5,17.479324497901658,0.125
0.3109375,0.6890625,82.52326816712414,82.5,17.476731832875856,0.125
0.31125,0.68875,82.52593269000407,82.5,17.47406730999593,0.125
0.31156249999999996,0.6884375,82.52867274958142,82.5,17.471327250418582,0.125
0.311875,0.688125,82.53149209085186,82.5,17.468507909148144,0.125
0.31218749999999995,0.6878125,82.53439523524088,82.5,17.46560476475912,0.125
0.3125,0.6875,82.537386530287,82.5,17.462613469713006,0.125
0.31281249999999994,0.6871875000000001,82.54047179736648,82.5,17.45952820263352,0.125
0.313125,0.686875,82.54365600450595,82.5,17.456343995494052,0.125
0.31343750000000004,0.6865625,82.54694717841775,82.5,17.453052821582247,0.125
0.31375,0.68625,82.5503506721242,82.5,17.449649327875804,0.125
0.3140625,0.6859375,82.5538786681638,82.5,17.446121331836196,0.125
0.31437499999999996,0.685625,82.55753586091498,82.5,17.44246413908502,0.125
0.3146875,0.6853125,82.56134314858508,82.5,17.43865685141492,0.125
0.31499999999999995,0.685,82.56530106144493,82.5,17.434698938555073,0.125
0.3153125,0.6846875,82.56945080433952,82.5,17.430549195660475,0.125
0.31562499999999993,0.6843750000000001,82.57377762183906,82.5,17.426222378160944,0.125
0.3159375,0.6840625,82.57837551397401,82.5,17.42162448602599,0.125
0.31625000000000003,0.68375,82.58317814713453,82.5,17.416821852865468,0.125
0.31656249999999997,0.6834375,82.58843680671099,82.5,17.411563193289012,0.125
0.316875,0.683125,82.59390183120094,82.5,17.406098168799062,0.125
0.31718749999999996,0.6828125,82.6004130278303,82.5,17.3995869721697,0.125
0.3175,0.6825,82.60691926829912,82.5,17.393080731700877,0.125
0.31781249999999994,0.6821875000000001,82.61924581176261,82.5,17.38075418823739,0.125
0.318125,0.681875,82.57964234249049,82.625,17.420357657509513,0.125
0.31843750000000004,0.6815625,82.5808213894844,82.625,17.4191786105156,0.125
0.31875,0.68125,82.58202137026922,82.625,17.417978629730783,0.125
0.3190625,0.6809375,82.5832428477305,82.625,17.416757152269497,0.125
0.31937499999999996,0.680625,82.58448640552048,82.625,17.41551359447952,0.125
0.3196875,0.6803125,82.58575264908544,82.625,17.414247350914565,0.125
0.31999999999999995,0.68,82.58704220673837,82.625,17.412957793261626,0.125
0.3203125,0.6796875,82.58835573078287,82.625,17.411644269217135,0.125
0.32062499999999994,0.6793750000000001,82.58969389876096,82.625,17.410306101239044,0.125
0.3209375,0.6790625,82.59105741472403,82.625,17.408942585275966,0.125
0.32125000000000004,0.67875,82.59244701064452,82.625,17.40755298935548,0.125
0.3215625,0.6784375,82.59386344789367,82.625,17.406136552106332,0.125
0.321875,0.678125,82.59530751881978,82.625,17.40469248118022,0.125
0.32218749999999996,0.6778125,82.59678004847675,82.625,17.403219951523255,0.125
0.3225,0.6775,82.59828189644692,82.625,17.40171810355308,0.125
0.32281249999999995,0.6771875,82.59981395879717,82.625,17.40018604120283,0.125
