t,lattice_S_star,pde_S_star_interp,lattice_defined,abs_diff
0.118,81.50685261296161,81.46136605561301,True,0.04548655734859608
0.11833333333333333,81.20977438608669,81.46590944959333,True,0.2561350635066333
0.11866666666666666,81.50685261296161,81.47076394922874,True,0.03608866373286901
0.119,81.20977438608669,81.4762145209953,True,0.2664401349086063
0.11933333333333333,81.50685261296161,81.48212709895502,True,0.024725514006590288
0.11966666666666666,81.20977438608669,81.49060029310739,True,0.28082590702069865
0.12,81.50685261296161,81.45422127982866,True,0.05263133313295043
0.12033333333333333,81.20977438608669,81.45518789336285,True,0.24541350727615452
0.12066666666666666,81.50685261296161,81.45616864188817,True,0.05068397107343969
0.121,81.20977438608669,81.45716383769408,True,0.2473894516073898
0.12133333333333333,81.50685261296161,81.45817380247908,True,0.04867881048252798
0.12166666666666666,81.20977438608669,81.4591988677836,True,0.2494244816969058
0.122,81.50685261296161,81.46023937533829,True,0.04661323762331904
0.12233333333333334,81.20977438608669,81.46129567749692,True,0.25152129141022783
0.12266666666666666,81.50685261296161,81.46236813768449,True,0.044484475277116076
0.123,81.20977438608669,81.46345713080154,True,0.2536827447148511
0.12333333333333332,81.50685261296161,81.46456304380419,True,0.04228956915741833
0.12366666666666666,81.20977438608669,81.46568627614757,True,0.25591189006087234
0.124,81.50685261296161,81.46682724030069,True,0.040025372660920766
0.12433333333333332,81.20977438608669,81.46798636236258,True,0.2582119762758879
0.12466666666666666,81.50685261296161,81.46916408266787,True,0.03768853029373531
0.125,81.20977438608669,81.47036085640434,True,0.2605864703176479
0.12533333333333332,81.50685261296161,81.47157833141986,True,0.03527428154174572
0.12566666666666665,81.20977438608669,81.47281587357253,True,0.263041487485836
0.126,81.50685261296161,81.47407398966948,True,0.032778623292131215
0.12633333333333333,81.20977438608669,81.4753532045237,True,0.2655788184370067
0.12666666666666665,81.50685261296161,81.47665406182138,True,0.030198551140230734
0.127,81.20977438608669,81.4779771250617,True,0.2682027389750061
0.12733333333333333,81.50685261296161,81.47932297855156,True,0.02752963441004397
0.12766666666666665,81.20977438608669,81.48069222847562,True,0.2709178423889256
0.128,81.50685261296161,81.48208550404173,True,0.02476710891987466
0.12833333333333333,81.20977438608669,81.48350345869812,True,0.273729072611431
0.12866666666666665,81.50685261296161,81.48494677147083,True,0.02190584149077779
0.129,81.20977438608669,81.48641614835896,True,0.2766417622722628
0.12933333333333333,81.50685261296161,81.48791232387848,True,0.018940289083133166
0.12966666666666665,81.20977438608669,81.48943606271452,True,0.2796616766278248
0.13,81.50685261296161,81.49098816150547,True,0.015864451456138795
0.13033333333333333,81.20977438608669,81.49257121884916,True,0.2827968327624717
0.13066666666666665,81.50685261296161,81.49418443375869,True,0.01266817920291885
0.131,81.20977438608669,81.49582871753898,True,0.2860543314522914
0.13133333333333333,81.50685261296161,81.49750502285143,True,0.009347590110181159
0.13166666666666665,81.20977438608669,81.49921434655283,True,0.2894399604661402
0.132,81.50685261296161,81.50095773278991,True,0.005894880171695149
0.13233333333333333,81.20977438608669,81.50273627641963,True,0.29296189033293274
0.13266666666666665,81.50685261296161,81.50455112678921,True,0.0023014861723993363
0.133,81.20977438608669,81.50640349197357,True,0.2966291058868791
0.13333333333333333,81.50685261296161,81.50829464337788,True,0.0014420304162712227
0.13366666666666666,81.20977438608669,81.51022592116487,True,0.30045153507818156
0.134,81.50685261296161,81.51219873980095,True,0.005346126839341991
0.13433333333333333,81.20977438608669,81.51421459535604,True,0.30444020926934456
0.13466666666666666,81.50685261296161,81.51627507186889,True,0.009422458907280884
0.135,81.20977438608669,81.51838185202057,True,0.3086074659338749
